지역명_매장명,매장명,지역명,시,군구,전화번호,주소,링크
경남 창원시_모바일월드 사파점,모바일월드 사파점,경남 창원시,경남,창원시,010-5017-1920,경남 창원시 성산구 창이대로695번길 12-5 지하층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_샵폰세일스토어,샵폰세일스토어,경남 창원시,경남,창원시,010-2042-4779,경남 창원시 성산구 원이대로 656 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_성지폰,성지폰,경남 창원시,경남,창원시,010-5544-1877,경남 창원시 성산구 용지로 64 덕산그린피아 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_세린텔레콤,세린텔레콤,경남 창원시,경남,창원시,010-3148-2826,경남 창원시 진해구 신항동로 141 애플타운헤리티지 115호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_아이폰리페어 창원아이폰수리센터,아이폰리페어 창원아이폰수리센터,경남 창원시,경남,창원시,010-3568-8893,경남 창원시 성산구 용지로133번길 9 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_에코폰 창원점,에코폰 창원점,경남 창원시,경남,창원시,010-9397-3738,경남 창원시 성산구 상남로 107 큐비메종드테라스 1층 125호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_엠제이네트웍스,엠제이네트웍스,경남 창원시,경남,창원시,010-3282-3443,경남 창원시 의창구 용동로 45 현대썬앤빌더스퀘어 A동 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%84%A4%ED%8A%B8%EC%9B%8D%EC%8A%A4&tab=place#none
경남 창원시_옆커폰 양덕점,옆커폰 양덕점,경남 창원시,경남,창원시,010-5714-3363,경남 창원시 마산회원구 팔용로 1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경남 창원시_중고폰뱅크 마산점,중고폰뱅크 마산점,경남 창원시,경남,창원시,010-7769-4945,경남 창원시 마산회원구 3.15대로 604 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_중고폰뱅크 창원점,중고폰뱅크 창원점,경남 창원시,경남,창원시,010-7277-4999,경남 창원시 성산구 용지로 127 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_진해스마트폰샵,진해스마트폰샵,경남 창원시,경남,창원시,010-9496-6444,경남 창원시 진해구 진해대로 762 롯데마트 1층 131호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_창원중고폰,창원중고폰,경남 창원시,경남,창원시,010-3108-0756,경남 창원시 성산구 용지로 64 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_최싸폰 용호점,최싸폰 용호점,경남 창원시,경남,창원시,010-4395-1158,경남 창원시 성산구 원이대로 587 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_폰사요몰 창원점,폰사요몰 창원점,경남 창원시,경남,창원시,010-3822-8833,경남 창원시 성산구 상남로 75 위드필타워 1층 112호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰백화점,휴대폰백화점,경남 창원시,경남,창원시,010-5540-8996,경남 창원시 성산구 동산로 124 성원주상가 1층 107호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%B0%B1%ED%99%94%EC%A0%90&tab=place#none
경남 창원시_휴대폰성지,휴대폰성지,경남 창원시,경남,창원시,010-9568-6707,경남 창원시 성산구 동산로 124 성원주상가 1층 176호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰성지,휴대폰성지,경남 창원시,경남,창원시,010-3316-4191,경남 창원시 진해구 냉천로 156 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰성지,휴대폰성지,경남 창원시,경남,창원시,010-5353-8121,경남 창원시 진해구 충장로657번길 28 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰성지 슈퍼맨텔레콤 창원점,휴대폰성지 슈퍼맨텔레콤 창원점,경남 창원시,경남,창원시,010-8373-3077,경남 창원시 마산합포구 월영남로 21 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰성지 옆커폰 자은점,휴대폰성지 옆커폰 자은점,경남 창원시,경남,창원시,010-5515-3331,경남 창원시 진해구 진해대로 999 하이존 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경남 창원시_휴대폰성지 와싸폰 용원점,휴대폰성지 와싸폰 용원점,경남 창원시,경남,창원시,010-4499-7147,경남 창원시 진해구 신항5로 54 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰성지 직폰 상남점,휴대폰성지 직폰 상남점,경남 창원시,경남,창원시,010-4923-0242,경남 창원시 성산구 상남로 107 상남 큐비메종드테라스 1층 114호-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰성지 현동점,휴대폰성지 현동점,경남 창원시,경남,창원시,010-5700-3813,경남 창원시 마산합포구 현동4길 5 성원빌딩 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰월드,휴대폰월드,경남 창원시,경남,창원시,010-9837-3704,경남 창원시 성산구 대암로 36 한성종합상가 1층 3호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 창원시_휴대폰할인매장,휴대폰할인매장,경남 창원시,경남,창원시,010-9393-3477,경남 창원시 의창구 지귀로 119 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%95%A0%EC%9D%B8&tab=place#none
경남 통영시_누나텔레콤,누나텔레콤,경남 통영시,경남,통영시,010-8443-0072,경남 통영시 안개로 37 멀티플렉스아울렛줌 171호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경남 하동군_휴대폰아울렛,휴대폰아울렛,경남 하동군,경남,하동군,010-9348-4665,경남 하동군 하동읍 중앙로 48 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
경남 함양군_핸드폰강선생,핸드폰강선생,경남 함양군,경남,함양군,010-6633-0714,경남 함양군 함양읍 함양로 1174 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
경북 경산시_ABC화인통신,ABC화인통신,경북 경산시,경북,경산시,010-5156-6678,경북 경산시 둥지로 30,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_BB통신,BB통신,경북 경산시,경북,경산시,010-4893-4080,경북 경산시 남매공원로1길 7 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_HAND폰,HAND폰,경북 경산시,경북,경산시,010-2234-0112,경북 경산시 펜타힐즈2로 65 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_가연텔레콤,가연텔레콤,경북 경산시,경북,경산시,010-7777-2682,경북 경산시 장산로 257 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_경산선불폰,경산선불폰,경북 경산시,경북,경산시,010-5118-3756,경북 경산시 강변서로 17 310동,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_경산중고폰,경산중고폰,경북 경산시,경북,경산시,010-3664-0512,경북 경산시 둥지로 31 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_골드문,골드문,경북 경산시,경북,경산시,010-5826-2220,경북 경산시 대학로 321,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_몽드통신,몽드통신,경북 경산시,경북,경산시,010-5847-0100,경북 경산시 중앙로 70-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_바른텔레콤 사동점,바른텔레콤 사동점,경북 경산시,경북,경산시,010-4404-8830,경북 경산시 백자로10길 1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_상어통신,상어통신,경북 경산시,경북,경산시,010-3072-1576,경북 경산시 경산로 173 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_아시아폰마트,아시아폰마트,경북 경산시,경북,경산시,010-4907-0000,경북 경산시 진량읍 공단6로 151-2 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_에코폰 영남대역점,에코폰 영남대역점,경북 경산시,경북,경산시,010-8175-6993,경북 경산시 대학로 283 2층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_옆 커폰 진량점,옆 커폰 진량점,경북 경산시,경북,경산시,010-4596-4427,경북 경산시 진량읍 공단로 468,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_옆커폰 경산점,옆커폰 경산점,경북 경산시,경북,경산시,010-3956-1557,경북 경산시 원효로 158 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경산시_옆커폰 경산중산점,옆커폰 경산중산점,경북 경산시,경북,경산시,010-4703-6668,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경산시_옆커폰 하양역점,옆커폰 하양역점,경북 경산시,경북,경산시,010-3301-1082,경북 경산시 하양읍 하양로 79,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경산시_율모바일,율모바일,경북 경산시,경북,경산시,010-4633-5555,경북 경산시 원효로34길 22 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_지오모바일,지오모바일,경북 경산시,경북,경산시,010-5554-6846,경북 경산시 하양읍 하양로 51,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_최싸폰 하양점,최싸폰 하양점,경북 경산시,경북,경산시,010-2515-9969,경북 경산시 하양읍 하양로 55-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_폰사요몰 경산지점,폰사요몰 경산지점,경북 경산시,경북,경산시,010-4668-1014,경북 경산시 경안로39길 12 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_하양휴대폰성지,하양휴대폰성지,경북 경산시,경북,경산시,010-5554-6846,경북 경산시 하양읍 대학로305길 26 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_홍화모바일,홍화모바일,경북 경산시,경북,경산시,010-6785-8999,경북 경산시 둥지로 39 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_휴대폰성지,휴대폰성지,경북 경산시,경북,경산시,010-8024-6113,경북 경산시 하양읍 하양로 77-1,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_휴대폰성지 옆커폰 경산 중산점,휴대폰성지 옆커폰 경산 중산점,경북 경산시,경북,경산시,010-4703-6668,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경산시_휴대폰성지 옆커폰 경산정평역점,휴대폰성지 옆커폰 경산정평역점,경북 경산시,경북,경산시,010-4035-0727,경북 경산시 대학로 28 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경산시_휴대폰파는총각 경산중산점,휴대폰파는총각 경산중산점,경북 경산시,경북,경산시,010-6665-2573,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2차 1층 111호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_휴대폰파는총각 신대점,휴대폰파는총각 신대점,경북 경산시,경북,경산시,010-8600-6888,경북 경산시 압량읍 압독3로 27 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경산시_휴대폰파는총각 옥곡점,휴대폰파는총각 옥곡점,경북 경산시,경북,경산시,010-9122-2218,경북 경산시 경산로 37 301동 1층 2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경북 경주시_경주휴대폰 성지 용강점,경주휴대폰 성지 용강점,경북 경주시,경북,경주시,010-3333-5612,경북 경주시 다불로 17 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_도도통신,도도통신,경북 경주시,경북,경주시,010-3509-4738,경북 경주시 안강읍 화전길 7 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_독도폰,독도폰,경북 경주시,경북,경주시,010-2150-5000,경북 경주시 외동읍 입실로3길 28 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_스마트폰통신,스마트폰통신,경북 경주시,경북,경주시,010-5592-9825,경북 경주시 북문로47번길 36,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_에스모바일,에스모바일,경북 경주시,경북,경주시,010-4418-1939,경북 경주시 금성로415번길 7 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_옆커폰 경주점,옆커폰 경주점,경북 경주시,경북,경주시,010-9414-9567,경북 경주시 용황로 74 M타워 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경주시_옆커폰 경주황성점,옆커폰 경주황성점,경북 경주시,경북,경주시,010-9692-9283,경북 경주시 황성로1번길 4 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
경북 경주시_옐로우모바일,옐로우모바일,경북 경주시,경북,경주시,010-5949-8009,경북 경주시 북정로 25 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_정명모바일,정명모바일,경북 경주시,경북,경주시,010-2020-4484,경북 경주시 소금강로 46 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_폰앤피씨,폰앤피씨,경북 경주시,경북,경주시,010-4871-5855,경북 경주시 외동읍 입실로2길 14-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_휴대폰백화점,휴대폰백화점,경북 경주시,경북,경주시,010-5149-6101,경북 경주시 외동읍 입실로 70,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%B0%B1%ED%99%94%EC%A0%90&tab=place#none
경북 경주시_휴대폰성지 경주동천점,휴대폰성지 경주동천점,경북 경주시,경북,경주시,010-4444-1761,경북 경주시 동천로 68-2 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_휴대폰성지 최싸폰 용황점,휴대폰성지 최싸폰 용황점,경북 경주시,경북,경주시,010-5846-2497,경북 경주시 용황로7길 8 302동 308호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 경주시_휴대폰성지 폰파는녀석들,휴대폰성지 폰파는녀석들,경북 경주시,경북,경주시,010-8488-8444,경북 경주시 황성로 34-4 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 고령군_월드폰마트,월드폰마트,경북 고령군,경북,고령군,010-9360-4114,경북 고령군 다산면 상곡리 358,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 구미시_Vinh모바일,Vinh모바일,경북 구미시,경북,구미시,010-8351-6789,경북 구미시 인동19길 16-15 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경북 구미시_구미통신,구미통신,경북 구미시,경북,구미시,010-7557-1452,경북 구미시 구미중앙로17길 4 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
