지역명_매장명,매장명,지역명,시,군구,전화번호,주소,링크
인천 남동구_휴대폰성지 판다폰 논현점,휴대폰성지 판다폰 논현점,인천 남동구,인천,남동구,010-8425-6441,인천 남동구 소래역서로 4 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%BC%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 남동구_성지요 인천논현점,성지요 인천논현점,인천 남동구,인천,남동구,010-6499-2678,인천 남동구 앵고개로847번길 64 골든프라자 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%BC%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 남동구_프랜토리,프랜토리,인천 남동구,인천,남동구,010-3040-5431,인천 남동구 논고개로123번길 45 403-11호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%BC%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 남동구_휴대폰성지,휴대폰성지,인천 남동구,인천,남동구,010-5272-0908,인천 남동구 서창남순환로 223 아페리온 A동 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%BC%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 광진구_바른 성지,바른 성지,서울 광진구,서울,광진구,010-4362-2925,서울 광진구 광나루로56길 85 테크노마트21 6층 A018호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_한화생명금융서비스 강남중앙지점,한화생명금융서비스 강남중앙지점,서울 강남구,서울,강남구,010-9789-1108,서울 강남구 논현로 507 성지하이츠3차빌딩,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_미작뷰티&아카데미 강남본원,미작뷰티&아카데미 강남본원,서울 강남구,서울,강남구,010-9349-0034,서울 강남구 테헤란로 147 성지하이츠2차 16층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_카우베이프,카우베이프,서울 강남구,서울,강남구,010-2581-3799,"서울 강남구 논현로 507 성지하이츠3차빌딩 지하1층 3,4호",https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_홍콩507,홍콩507,서울 강남구,서울,강남구,010-2705-5070,서울 강남구 테헤란로 147 성지하이츠2 지하1층 10~11호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_라이브볼키친,라이브볼키친,서울 강남구,서울,강남구,010-6683-9201,서울 강남구 테헤란로 147 성지하이츠2차 지하1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_아지트포유 속눈썹 선릉본점,아지트포유 속눈썹 선릉본점,서울 강남구,서울,강남구,010-4459-1484,서울 강남구 테헤란로 313 성지하이츠1 1층 109호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_킷커피,킷커피,서울 강남구,서울,강남구,010-2532-1753,서울 강남구 테헤란로 147 성지하이츠 II 2동 지상1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_한국가족소통연구소,한국가족소통연구소,서울 강남구,서울,강남구,010-3483-0282,서울 강남구 테헤란로 313 성지하이츠1 1609호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_서우세무회계,서우세무회계,서울 강남구,서울,강남구,010-7142-9394,서울 강남구 테헤란로 147 성지하이츠2 3층 301호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_박동환 세무회계,박동환 세무회계,서울 강남구,서울,강남구,010-9478-3735,서울 강남구 테헤란로 147 성지하이츠2 3층 301~302호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_미엘리뷰티 슈가링왁싱&속눈썹& 스킨플래닝,미엘리뷰티 슈가링왁싱&속눈썹& 스킨플래닝,서울 강남구,서울,강남구,010-7321-5523,서울 강남구 논현로 623 성지빌딩 지하1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_손끝감성네일,손끝감성네일,서울 강남구,서울,강남구,010-4413-2099,서울 강남구 테헤란로 147 성지하이츠2차 지하1층 12호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_신사유람단,신사유람단,서울 강남구,서울,강남구,010-4800-0213,서울 강남구 논현로 507 성지하이츠3차빌딩 1903호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_알케미스트,알케미스트,서울 강남구,서울,강남구,010-9270-0027,서울 강남구 논현로 507 성지하이츠3차빌딩 11층 1111호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_제이슨토익,제이슨토익,서울 강남구,서울,강남구,010-2054-7757,서울 강남구 논현로 507 성지하이츠빌딩,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_스파크네스트,스파크네스트,서울 강남구,서울,강남구,010-8793-6739,서울 강남구 테헤란로 147 성지하이츠2 14층 1410호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_김의주행정사사무소,김의주행정사사무소,서울 강남구,서울,강남구,010-3540-6508,서울 강남구 테헤란로 147 성지하이츠2차 11층 1113호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 강남구_세무회계 동천,세무회계 동천,서울 강남구,서울,강남구,010-2844-3901,서울 강남구 테헤란로 313 성지하이츠1 1동 916호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 광진구_김앤이합동법무사사무소,김앤이합동법무사사무소,서울 광진구,서울,광진구,010-2373-7710,서울 광진구 자양로 126 성지하이츠 5층 609호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 광진구_성한건축사사무소,성한건축사사무소,서울 광진구,서울,광진구,010-5317-8966,서울 광진구 자양로 126 성지하이츠 1009호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 광진구_엔젤스맘 광진성동지사,엔젤스맘 광진성동지사,서울 광진구,서울,광진구,010-7648-3591,서울 광진구 자양로 126 성지하이츠 811호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 광진구_카이심리상담센터,카이심리상담센터,서울 광진구,서울,광진구,010-5289-8409,서울 광진구 자양로 126 성지하이츠 903호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 광진구_골프맨,골프맨,서울 광진구,서울,광진구,010-7569-8289,서울 광진구 자양로 126 성지하이츠 1008호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
서울 서초구_D&Z커뮤니케이션,D&Z커뮤니케이션,서울 서초구,서울,서초구,010-9122-0829,서울 서초구 방배로 89 성지빌딩 301호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%EC%84%B1%EC%A7%80&tab=place#none
경기 남양주시_앤텔레콤 대한별내점,앤텔레콤 대한별내점,경기 남양주시,경기,남양주시,010-4208-7181,경기 남양주시 별내3로 326 불암타워 6층 601호 241895,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_별내중고폰아이폰수리에코폰 별내점,별내중고폰아이폰수리에코폰 별내점,경기 남양주시,경기,남양주시,010-3194-7247,경기 남양주시 식송1로 59-1 지하1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_휴대폰성지 옆커폰 별내점,휴대폰성지 옆커폰 별내점,경기 남양주시,경기,남양주시,010-5544-4386,경기 남양주시 별내중앙로 49 탑프라자 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_옆커폰 의정부역점,옆커폰 의정부역점,경기 의정부시,경기,의정부시,010-7746-1095,경기 의정부시 평화로 486 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_옆커폰 구리갈매점,옆커폰 구리갈매점,경기 구리시,경기,구리시,010-9686-1156,경기 구리시 갈매순환로 194 신영프라자 1층 106-2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_씽씽텔레콤,씽씽텔레콤,경기 의정부시,경기,의정부시,010-4461-5561,경기 의정부시 발곡로 26 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_새로고침모바일,새로고침모바일,경기 의정부시,경기,의정부시,010-4669-7747,경기 의정부시 호동로 67 화성프라자 1층 120호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_휴대폰성지,휴대폰성지,경기 남양주시,경기,남양주시,010-4919-5958,경기 남양주시 별내중앙로 53 은가비 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_실버텔레콤,실버텔레콤,경기 의정부시,경기,의정부시,010-8232-8728,경기 의정부시 장곡로 248 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_중고폰뱅크 의정부점,중고폰뱅크 의정부점,경기 의정부시,경기,의정부시,010-5819-4980,경기 의정부시 시민로 39 4층 408-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_폰할인마트,폰할인마트,경기 구리시,경기,구리시,010-6484-8227,경기 구리시 산마루로 11-12 중앙파크타워 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_휴대폰 매장,휴대폰 매장,경기 남양주시,경기,남양주시,010-6609-1431,경기 남양주시 별내중앙로 10 별내역아이파크스위트 판매및영화관동 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_미소통신,미소통신,경기 의정부시,경기,의정부시,010-5836-5522,경기 의정부시 평화로542번길 6-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_휴대폰매장 어나더 궐동점,휴대폰매장 어나더 궐동점,경기 남양주시,경기,남양주시,010-7775-9413,경기 남양주시 별내면 청학로 105 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_개밥하는남자,개밥하는남자,경기 의정부시,경기,의정부시,010-9196-7685,경기 의정부시 신흥로 220 솔벗빌딩 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_휴대폰 파크 의정부성지점,휴대폰 파크 의정부성지점,경기 의정부시,경기,의정부시,010-3719-5544,"경기 의정부시 시민로 80 9층 909-1호 6,7호기 엘레베이터 앞",https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_해태폰,해태폰,경기 의정부시,경기,의정부시,010-4454-4636,경기 의정부시 신흥로258번길 25 해태프라자 1607호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 의정부시_다온모바일,다온모바일,경기 의정부시,경기,의정부시,010-6754-0018,경기 의정부시 시민로 지하 100 지하상가 동부자열 111호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 영등포구_스타포레스트,스타포레스트,서울 영등포구,서울,영등포구,010-9979-4999,서울 영등포구 여의서로 43 한서리버파크오피스텔 9층 915호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%81%EB%93%B1%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 용산구_목업나라,목업나라,서울 용산구,서울,용산구,010-7454-0400,서울 용산구 원효로56길 17 기린빌딩 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 용산구_휴대폰판매 진용씨엔씨,휴대폰판매 진용씨엔씨,서울 용산구,서울,용산구,010-8948-8875,서울 용산구 새창로 124 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 용산구_바나나모바일,바나나모바일,서울 용산구,서울,용산구,010-3174-2885,서울 용산구 한강대로 95 래미안용산 더센트럴 지하1층 B129호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_밴드폰 중랑구점,밴드폰 중랑구점,서울 중랑구,서울,중랑구,010-9897-1008,서울 중랑구 망우로 353 상봉프레미어스엠코 C동 1층 119호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_휴대폰성지 도매폰,휴대폰성지 도매폰,서울 중랑구,서울,중랑구,010-5711-5874,서울 중랑구 용마산로 537 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_굿뉴스통신,굿뉴스통신,서울 중랑구,서울,중랑구,010-9925-5477,서울 중랑구 상봉중앙로1길 12 세광빌딩 1층 2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_민텔레콤,민텔레콤,서울 중랑구,서울,중랑구,010-7626-4633,서울 중랑구 상봉로11길 26 1층 1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_영텔레콤,영텔레콤,서울 중랑구,서울,중랑구,010-6390-7847,서울 중랑구 면목로74길 7 1층 2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_휴대폰반값창고 상봉점,휴대폰반값창고 상봉점,서울 중랑구,서울,중랑구,010-6868-9009,서울 중랑구 면목로 481 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_미쁨,미쁨,서울 중랑구,서울,중랑구,010-6608-6166,서울 중랑구 상봉중앙로1길 12 1층 2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중랑구_드림CTA 망우점,드림CTA 망우점,서울 중랑구,서울,중랑구,010-2162-8888,서울 중랑구 양원역로 20 신흥상가 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_휴대폰성지 밴드폰 구리시점,휴대폰성지 밴드폰 구리시점,경기 구리시,경기,구리시,010-7225-6010,경기 구리시 경춘로227번길 6-26 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_중고폰뱅크 구리점,중고폰뱅크 구리점,경기 구리시,경기,구리시,010-8080-8873,경기 구리시 건원대로34번길 19 세신훼미리타워 3층 315호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_구리중고폰에코폰,구리중고폰에코폰,경기 구리시,경기,구리시,010-2163-6608,경기 구리시 건원대로 42 삼원골드프라자 1층 101-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_옆 커폰 구리토평점,옆 커폰 구리토평점,경기 구리시,경기,구리시,010-7256-2184,경기 구리시 이문안로 132 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_옆 커폰 도농점,옆 커폰 도농점,경기 남양주시,경기,남양주시,010-2121-8611,경기 남양주시 미금로 235 다산법조메디컬타워 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_다산성지,다산성지,경기 남양주시,경기,남양주시,010-8249-3621,경기 남양주시 다산중앙로123번길 22-8 리더스퀘어 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_폰샵 PK1호점,폰샵 PK1호점,경기 구리시,경기,구리시,010-4444-5786,경기 구리시 이문안로83번길 16-21 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_도매폰,도매폰,경기 남양주시,경기,남양주시,010-4198-8123,경기 남양주시 미금로19번길 9 다산해모로 상가동 1층 06호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_하얀집휴대폰할인매장,하얀집휴대폰할인매장,경기 구리시,경기,구리시,010-3737-2837,경기 구리시 원수택로 60 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_하얀집 휴대폰할인매장,하얀집 휴대폰할인매장,경기 구리시,경기,구리시,010-7744-0351,경기 구리시 원수택로 60 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_휴대폰성지 싸당 남양주다산점,휴대폰성지 싸당 남양주다산점,경기 남양주시,경기,남양주시,010-8141-0102,경기 남양주시 다산중앙로172번길 36 노블레스 상가 1충 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_웅스통신 다산본점,웅스통신 다산본점,경기 남양주시,경기,남양주시,010-5555-8692,경기 남양주시 다산중앙로 17 우성프라자 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_다산텔레콤,다산텔레콤,경기 남양주시,경기,남양주시,010-4206-0010,경기 남양주시 미금로 38 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 구리시_JK텔레콤,JK텔레콤,경기 구리시,경기,구리시,010-4884-8889,경기 구리시 이문안로 106,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 남양주시_폰맛집,폰맛집,경기 남양주시,경기,남양주시,010-2551-2332,경기 남양주시 다산중앙로 105-8 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A4%91%EB%9E%91+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 용산구_아마드모바일,아마드모바일,서울 용산구,서울,용산구,010-5246-4082,서울 용산구 우사단로10길 3,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9A%A9%EC%82%B0+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 과천시_과천텔레콤,과천텔레콤,경기 과천시,경기,과천시,010-4671-5130,경기 과천시 별양상가2로 20 새서울프라자 1층 40호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%B4%88%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 강남구_공유오피스 씨티텔레콤,공유오피스 씨티텔레콤,서울 강남구,서울,강남구,010-5280-3035,서울 강남구 영동대로 510 삼성빌딩 4층 401호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%82%A8+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
경기 시흥시_펀치모바일,펀치모바일,경기 시흥시,경기,시흥시,010-4444-3540,경기 시흥시 군자로477번길 10 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B5%B0%EC%9E%90%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 시흥시_하나컴퍼니 거모점,하나컴퍼니 거모점,경기 시흥시,경기,시흥시,010-2133-3344,경기 시흥시 도일로124번길 3,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B5%B0%EC%9E%90%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 안산시_다올통신 신길점,다올통신 신길점,경기 안산시,경기,안산시,010-4423-5533,경기 안산시 단원구 새뿔길 52 삼익아파트 에이상가동 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B5%B0%EC%9E%90%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 시흥시_SUN 휴대폰대리점,SUN 휴대폰대리점,경기 시흥시,경기,시흥시,010-7120-9972,경기 시흥시 죽율로 47 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B5%B0%EC%9E%90%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
